备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025002150,中文：兰索拉唑肠溶胶囊;英文/拉丁文：Lansoprazole Enteric Capsules,国药准字HJ20250069,中文名称：/;英文名称：Hetero Labs Limited,"Unit-III, 22-110, I.D.A, Jeedimetla Village, Quthbullapur Mandal,Medchal-Malkajgiri District,Pincode-500055,Telangana State,India",中文名称：/;英文名称：Hetero Labs Limited,"Unit-III, 22-110, I.D.A, Jeedimetla Village, Quthbullapur Mandal,Medchal-Malkajgiri District,Pincode-500055,Telangana State,India",泊诺（天津）创新医药研究有限公司,天津自贸试验区（东疆保税港区）呼伦贝尔路426号铭海中心4号楼-3、7-901（存在多址信息）,"1,删除说明书中境内联系人及相关信息，增加境内责任人及相关信息。
2,修订药品外包装盒标签，根据批准说明书将“【成份】本品每粒含兰索拉唑30mg”修订为“【成份】本品活性成份为兰索拉唑”，删除辅料相关信息，增加“【贮藏】密封，在干燥处保存”；删除“请遵医嘱使用”字样、“进口药品注册证号：”字样。
3.修订药品内包装标签，根据批准说明书将“每粒胶囊含肠溶微丸相当于兰索拉唑 30mg”修订为“【规格】：30mg”，删除“用法用量见说明书”字样、“使用：参考包装说明书处方信息。如果瓶的密封破损或丢失，请不要接受。注意事项：置于儿童无法触及的地方。”字样。
4.修订药品说明书，将“请仔细阅读说明书并在医师指导下使用”修订为“请仔细阅读说明书并在医师或药师指导下使用”，增加上市许可持有人和生产企业的邮政编码、传真号码和网址。
5.包装标签中增加“仿制药一致性评价”标识。
6.包装标签、说明书中增加商标名称，中文名称：索分拉唑；英文名称：Lanpraso。 
7,药品包装标签中增加生产许可证号。
8,药品外包装盒标签中增加上市持有人和境内责任人的公司标识，说明书中增加上市持有人公司标识。",2025-08-29,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025002137,中文：阿莫西林克拉维酸钾片;英文/拉丁文：Amoxicillin and Clavulanate Potassium Tablets,国药准字HC20130010 国药准字HC20130011,中文名称：澳美制药厂有限公司 ;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心（BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.）",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,香港新界元朗工业村宏富街八号澳美制药中心,深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期 2栋A座4A01,"1、申请延长药品有效期至36个月，并对说明书、小盒、中袋相应内容进行修订。
2、修订说明书的内容，具体如下：2.1在说明书的左上角增加商品名称；2.2增加一致性评价Logo；2.3将贮藏内容修订与本品进口注册标准内容一致；2.4将【上市许可持有人】修订为【药品上市许可持有人】，并删除其项下的“名称”字样；2.5删除【生产企业】项下的“企业名称”字样，并把生产地址中的“八号”修订为“8号”；2.6将原“境内联系人”及其相关信息修订为“境内责任人”及其相关信息。
3、修订小盒的内容，具体如下：3.1增加“仿制药一致性评价”Logo；3.2将贮藏内容修订与本品进口注册标准内容一致；3.3根据本品新批准的说明书修订成份、性状、适应症内容；3.4将用法用量内容修订为“详见说明书”。
4、修订中袋的内容，具体如下：4.1将贮藏内容修订与本品进口注册标准内容一致；4.2根据本品新批准的说明书，列出适应症的主要内容并详见说明书；4.3根据本品新批准的说明书修订成份、性状内容；4.4将用法用量内容修订为“详见说明书”。4.5将性状、成份、规格、适应症、用法用量、批准文号、产品批号：、生产日期：、有效期至：、药品上市许可持有人、注册地址、生产企业、生产地址由一面移至另一面；4.6修订不良反应、禁忌、注意事项的展现形式。4.7将“2×6片”修订为“1×6片/2×6片”。
5、修订铝箔的内容，具体如下：5.1将用法用量内容修订为“详见说明书”；5.2删除“每日二次”文字图案。",2025-08-28,国家药品监督管理局药品审评中心,经审查，说明书中以下内容的修订：2.4删除【药品上市许可持有人】项下的“名称”字样；2.5删除【生产企业】项下的“企业名称”字样，不符合《化学药品说明书及标签药学相关信息撰写指导原则（试行）》、《化学药品及生物制品说明书通用格式和撰写指南》等规范表述要求。取消本次备案事项2.4及2.5删除【生产企业】项下的“企业名称”字样。
国备2025002523,中文：盐酸普拉克索缓释片;英文/拉丁文：Pramipexole Dihydrochloride Sustained-release Tablets,国药准字HJ20140583 & 国药准字HJ20140584,中文名称：Boehringer Ingelheim International GmbH;英文名称：Boehringer Ingelheim International GmbH,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：Rottendorf Pharma GmbH;英文名称：Rottendorf Pharma GmbH,"Ostenfelder Straße 51-61, 59320 Ennigerloh，Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"依据2025 年版《中华人民共和国药典》，企业基于新版药典更新，对本品进口药品注册标准的2025年版《中国药典》符合性进行评估后，
进行如下备案申请：
本品进口注册质量标准（JX20230134）符合2025年版《中国药典》通用要求，本次备案仅涉及药品注册标准文字描述的变更，包括将中国药典版本更新为2025年版及其他（详见修订说明），不涉及检验方法和限度等的变更。",2025-09-29,国家药品监督管理局药品审评中心,已备案
国备2025002200,中文：依柯胰岛素注射液;英文/拉丁文：Insulin icodec Injection,国药准字SJ20240019,中文名称：丹麦诺和诺德公司;英文名称：Novo Nordisk A/S,"Novo Alle 1, DK-2880 Bagsvaerd, Denmark",中文名称：丹麦诺和诺德公司;英文名称：Novo Nordisk A/S,"Brennum Park 1, DK-3400 Hillerød, Denmark",诺和诺德（中国）制药有限公司,天津经济技术开发区南海路,按照国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号）规定，对本品的进口药品注册标准进行文字性修订，将引用的《中国药典》版本号修订为2025年版。,2025-09-04,国家药品监督管理局药品审评中心,已备案
Y国备2025002189,中文：硼替佐米;英文/拉丁文：Bortezomib,Y20210000675,中文名称：Hetero Labs Limited;英文名称：Hetero Labs Limited,"Plot No：7-2-A2, Hetero Corporate, Industrial Estates, Sanath Nagar, Hyderabad-500018, India.","中文名称：Hetero Labs Limited, Unit-I;英文名称：Hetero Labs Limited, Unit-I","Sy.No.10, I.D.A., Gaddapotharam Village, Jinnaram Mandal, Sangareddy District, Telangana State, India.",熙德隆药业（北京）有限公司,北京市朝阳区望京东园四区6号楼27层2701号05,将本品的有效期由60个月缩短至24个月,2025-09-04,国家药品监督管理局药品审评中心,已备案
国备2025002193,中文：马来酸阿法替尼片;英文/拉丁文：Afatinib Dimaleate Tablets,国药准字HJ20170068 国药准字 HJ20170069,中文名称：无;英文名称：Boehringer Ingelheim International GmbH,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：无;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",勃林格殷格翰（中国）投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"1) 进口注册质量标准（JX20150037)中参考“中国药典2015年版”更新为“中国药典2025年版”；
2) 进口注册质量标准（JX20150037)中【溶出度】检测项下对溶出结果判定细化为参考“中国药典2025年版四部通则0931，判定法2”为结果判定方法。",2025-09-04,国家药品监督管理局药品审评中心,经审查，此次备案事项2【溶出度】检测项下对溶出结果判定细化为参考“中国药典2025年版四部通则0931，判定法2”为结果判定方法不符合备案要求艺中，属于重大变更。取消本次备案事项2。
国备2025002190,中文：马来酸阿法替尼片;英文/拉丁文：Afatinib Dimaleate Tablets,国药准字HJ20170193,中文名称：无;英文名称：Boehringer Ingelheim International GmbH,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：无;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",勃林格殷格翰（中国）投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"1) 进口注册质量标准（JX20150037)中参考“中国药典2015年版”更新为“中国药典2025年版”；
2) 进口注册质量标准（JX20150037)中【溶出度】检测项下对溶出结果判定细化为参考“中国药典2025年版四部通则0931，判定法2”为结果判定方法。",2025-09-04,国家药品监督管理局药品审评中心,经审查，此次备案事项2【溶出度】检测项下对溶出结果判定细化为参考“中国药典2025年版四部通则0931，判定法2”为结果判定方法不符合备案要求艺中，属于重大变更。取消本次备案事项2。
国备2025002141,中文：屈螺酮炔雌醇片(Ⅱ);英文/拉丁文：Drospirenone and EthinylEstradiol tablets (Ⅱ),国药准字HJ20140972,中文名称：-;英文名称：Bayer Australia Ltd,875 Pacific Highway PYMBLE NSW 2073 Australia,中文名称：-;英文名称：Bayer Weimar GmbH und Co. KG,"Dobereinerstraβe 20, 99427 Weimar, Thuringia, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,为屈螺酮炔雌醇片(Ⅱ)增加包装规格，现有包装规格为28片/板/盒，此次申请增加28片/板，3板/盒的包装规格，同时对说明书及标签进行相应的更新。,2025-08-28,国家药品监督管理局药品审评中心,已备案
国备2025002155,中文：盐酸阿曲生坦片;英文/拉丁文：Atrasentan Hydrochloride Tablets,国药准字HJ20250099,中文名称：无;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：无;英文名称：AbbVie Ireland NL B.V.,"Manorhamilton Road, Sligo, Ireland",北京诺华制药有限公司,北京市昌平区永安路31号,依据《药品说明书和标签管理规定》（局令第24号），本品包装标签删除商品名，包装标签增加中文注册商标诺锐达®和英文注册商标VANRAFIA®。,2025-08-29,国家药品监督管理局药品审评中心,已备案
国备2025002191,中文：马来酸阿法替尼片;英文/拉丁文：Afatinib Dimaleate Tablets,国药准字HJ20170192,中文名称：无;英文名称：Boehringer Ingelheim International GmbH,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：无;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",勃林格殷格翰（中国）投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"1) 进口注册质量标准（JX20150037)中参考“中国药典2015年版”更新为“中国药典2025年版”；
2) 进口注册质量标准（JX20150037)中【溶出度】检测项下对溶出结果判定细化为参考“中国药典2025年版四部通则0931，判定法2”为结果判定方法。",2025-09-04,国家药品监督管理局药品审评中心,经审查，此次备案事项2【溶出度】检测项下对溶出结果判定细化为参考“中国药典2025年版四部通则0931，判定法2”为结果判定方法不符合备案要求艺中，属于重大变更。取消本次备案事项2。
国备2025002202,中文：地特胰岛素;英文/拉丁文：Insulin Detemir,Y20209990012,中文名称：丹麦诺和诺德公司;英文名称：Novo Nordisk A/S,"Novo Alle, DK-2880 Bagsvaerd，Denmark",中文名称：丹麦诺和诺德公司;英文名称：Novo Nordisk A/S,"Hallas Alle, 4400 Kalundborg, Denmark",诺和诺德（中国）制药有限公司,天津经济技术开发区南海路,按照国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号）规定，对本品的注册标准进行文字性修订，将引用的《中国药典》版本号修订为2025年版。,2025-09-04,国家药品监督管理局药品审评中心,已备案
国备2025002154,中文：硫酸氢氯吡格雷片;英文/拉丁文：Clopidogrel Bisulfate Tablets,国药准字HJ20180074,中文名称：————;英文名称：Dr.Reddy's Laboratories Limited,"FTO Unit 3, Survey No. 41, 42 Part, 45 Part & 46 Part, Bachupally Village and Mandal, Medchal-Malkajgiri District-500090 Telangana, India",中文名称：————;英文名称：Dr.Reddy's Laboratories Limited,"FTO Unit 3, Survey No. 41, 42 Part, 45 Part & 46 Part, Bachupally Village and Mandal, Medchal-Malkajgiri District-500090 Telangana, India",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,本品初级包装材料-聚酰胺/铝/聚氯乙烯冷冲压成型固体药用复合硬片新增登记状态为A的供应商（生产厂家为ACG PharmapackPvt. Ltd.，登记号为B20190000549），质量标准和分析方法保持不变。,2025-08-29,国家药品监督管理局药品审评中心,已备案
Y国备2025002332,中文：吡非尼酮;英文/拉丁文：Pirfenidone,Y20200001363,中文名称：LUPIN MANUFACTURING SOLUTIONS LIMITED;英文名称：LUPIN MANUFACTURING SOLUTIONS LIMITED,"Block21,AT&POST.-DABHASA,TAL.-PADRA,DIST.VADODARA-391 440",中文名称：LUPIN MANUFACTURING SOLUTIONS LIMITED;英文名称：LUPIN MANUFACTURING SOLUTIONS LIMITED,"Unit-1, Plot No. P1-L1 within jubilant-SEZ at Plot No.-5, Vilayat-GIDC, Tal-Vagra-392012, District Bharuch, Gujarat India（5-甲基-2-吡啶酮中间体生产）；Block21,AT&POST.-DABHASA,TAL.-PADRA,DIST.VADODARA-391 440（吡非尼酮生产）",广州市桐晖药业有限公司,广州市黄埔区科学大道181号1201房1203房(仅限办公),根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号），吡非尼酮的注册标准按中国药典2025年版的格式进行升标，各检测项标准和分析方法不变，仅将“中国药典2020年版四部通则”修订为“中国药典2025年版四部通则”。,2025-09-17,国家药品监督管理局药品审评中心,已备案
国备2025002791,中文：麦格司他胶囊;英文/拉丁文：Miglustat Capsules,国药准字HJ20160635,中文名称：Janssen-Cilag International NV;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse,Belgium",中文名称：Almac Pharma Services Limited;英文名称：Almac Pharma Services Limited,"Seagoe Industrial Estate,Craigavon,Co.Armagh BT63 5UA,United Kingdom",强生制药有限公司,北京市顺义区金航东路3号院11号楼610室（天竺综合保税区）,申请将现行的麦格司他原料药的鉴别、含量及纯度检测方法由使用ECD检测器的HPLC方法变更为使用紫外(UV)检测器的HPLC法，并相应修订CTD原料药章节相关文件。,2025-10-24,国家药品监督管理局药品审评中心,已备案
