备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025002486,中文：特立妥单抗注射液;英文/拉丁文：Teclistamab Injection,国药准字SJ20240025,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30, B-2340 Beerse, Belgium",中文名称：无;英文名称：Patheon Manufacturing Services LLC,"5900 Martin Luther King Jr. Hwy, Greenville, NC 27834, USA",强生制药有限公司,北京市顺义区金航东路3号院11号楼610室（天竺综合保税区）,1.将特立妥单抗注射液的原液有效期从18个月延长至36个月，同时将本品的制造及检定规程作相应的更新。2.修订本品注册标准和制造及检定规程中的笔误，无相应实质性变更。3.修订本品质量标准和制造及检定规程已包含年报类变更事项“由于美国药典<621>更新引起的分析方法修订”。,2025-09-27,国家药品监督管理局药品审评中心,已备案
国备2025002484,中文：特立妥单抗注射液;英文/拉丁文：Teclistamab Injection,国药准字SJ20240026,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30, B-2340 Beerse, Belgium",中文名称：无;英文名称：Patheon Manufacturing Services LLC,"5900 Martin Luther King Jr. Hwy, Greenville, NC 27834, USA",强生制药有限公司,北京市顺义区金航东路3号院11号楼610室（天竺综合保税区）,1.将特立妥单抗注射液的原液有效期从18个月延长至36个月，同时将本品的制造及检定规程作相应的更新。2.修订本品注册标准和制造及检定规程中的笔误，无相应实质性变更。3.修订本品质量标准和制造及检定规程已包含年报类变更事项“由于美国药典<621>更新引起的分析方法修订”。,2025-09-27,国家药品监督管理局药品审评中心,已备案
国备2025002426,中文：厄贝沙坦氢氯噻嗪片;英文/拉丁文：Irbesartan and Hydrochlorothiazide Tablets,国药准字HJ20140197,中文名称：/;英文名称：Sanofi Winthrop Industrie,"82 avenue Raspail, 94250 Gentilly, France",中文名称：/;英文名称：Sanofi Winthrop Industrie,"1,rue de la Vierge,Ambares & Lagrave,F-33565 Carbon Blanc Cedex,France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,本品已批准使用的Sanofi Winthrop Industrie生产的厄贝沙坦原料药已在原辅包登记平台登记，登记号为Y20200001412，状态为A。现申请厄贝沙坦氢氯噻嗪片（国药准字HJ20140194/国药准字HJ20140195/国药准字HJ20140196/国药准字HJ20140197）与厄贝沙坦原料药登记号Y20200001412进行关联。,2025-09-24,国家药品监督管理局药品审评中心,已备案
国备2025002425,中文：厄贝沙坦氢氯噻嗪片;英文/拉丁文：Irbesartan and Hydrochlorothiazide Tablets,国药准字HJ20140196,中文名称：/;英文名称：Sanofi Winthrop Industrie,"82 avenue Raspail, 94250 Gentilly, France",中文名称：/;英文名称：Sanofi Winthrop Industrie,"1,rue de la Vierge,Ambares & Lagrave,F-33565 Carbon Blanc Cedex,France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,本品已批准使用的Sanofi Winthrop Industrie生产的厄贝沙坦原料药已在原辅包登记平台登记，登记号为Y20200001412，状态为A。现申请厄贝沙坦氢氯噻嗪片（国药准字HJ20140194/国药准字HJ20140195/国药准字HJ20140196/国药准字HJ20140197）与厄贝沙坦原料药登记号Y20200001412进行关联。,2025-09-24,国家药品监督管理局药品审评中心,已备案
Y国备2025002796,中文：左乙拉西坦;英文/拉丁文：Levetiracetam,Y20210000396,中文名称：Chieron Active Ingredients Private Limited;英文名称：Chieron Active Ingredients Private Limited,"Sy.No.69, Chandrapadiya village, Vinjamur Mandal, SPSR Nellore District-524228, Andhra Pradesh, INDIA.",中文名称：Chieron Active Ingredients Private Limited;英文名称：Chieron Active Ingredients Private Limited,"Sy.No.69, Chandrapadiya village, Vinjamur Mandal, SPSR Nellore District-524228, Andhra Pradesh, INDIA.",广州安信医药有限公司,广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元,"本次备案申请包括以下三项变更：
1.变更原料药申请人名称：由 “Venkata Narayana Active Ingredients Private Ltd”变更为“ Chieron Active Ingredients Private Limited”；
2.变更生产企业名称：由 “Venkata Narayana Active Ingredients Private Ltd”变更为“ Chieron Active Ingredients Private Limited”；
3.变更注册代理机构广州安信医药有限公司的注册地址：由“广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层614-616单元（自主申报）”变更为“广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元”。",2025-10-24,国家药品监督管理局药品审评中心,已备案
国备2025002424,中文：厄贝沙坦氢氯噻嗪片;英文/拉丁文：Irbesartan and Hydrochlorothiazide Tablets,国药准字HJ20140195,中文名称：/;英文名称：Sanofi Winthrop Industrie,"82 avenue Raspail, 94250 Gentilly, France",中文名称：/;英文名称：Sanofi Winthrop Industrie,"1,rue de la Vierge,Ambares & Lagrave,F-33565 Carbon Blanc Cedex,France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,本品已批准使用的Sanofi Winthrop Industrie生产的厄贝沙坦原料药已在原辅包登记平台登记，登记号为Y20200001412，状态为A。现申请厄贝沙坦氢氯噻嗪片（国药准字HJ20140194/国药准字HJ20140195/国药准字HJ20140196/国药准字HJ20140197）与厄贝沙坦原料药登记号Y20200001412进行关联。,2025-09-24,国家药品监督管理局药品审评中心,已备案
Y国备2025002795,中文：盐酸丁卡因;英文/拉丁文：Tetracaine Hydrochloride,Y20200000947,中文名称：Chieron Active Ingredients Private Limited;英文名称：Chieron Active Ingredients Private Limited,"Sy.No.69, Chandrapadiya village, Vinjamur Mandal, SPSR Nellore District-524228, AP, INDIA.",中文名称：Chieron Active Ingredients Private Limited;英文名称：Chieron Active Ingredients Private Limited,"Sy.No.69, Chandrapadiya village, Vinjamur Mandal, SPSR Nellore District-524228, AP, INDIA.",广州安信医药有限公司,广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元,"本次备案申请包括以下四项变更：
1.变更原料药申请人名称：由 “Venkata Narayana Active Ingredients Private Ltd”变更为“ Chieron Active Ingredients Private Limited”；
2.变更生产企业名称：由 “Venkata Narayana Active Ingredients Private Ltd”变更为“ Chieron Active Ingredients Private Limited”；
3.变更注册代理机构广州安信医药有限公司的注册地址：由“广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层614-616单元（自主申报）”变更为“广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元”；
4.延长本品有效期：由“36个月”延长至“60个月”。",2025-10-24,国家药品监督管理局药品审评中心,已备案
国备2025002420,中文：厄贝沙坦氢氯噻嗪片;英文/拉丁文：Irbesartan and Hydrochlorothiazide Tablets,国药准字HJ20140194,中文名称：/;英文名称：Sanofi Winthrop Industrie,"82 avenue Raspail, 94250 Gentilly, France",中文名称：/;英文名称：Sanofi Winthrop Industrie,"1,rue de la Vierge,Ambares & Lagrave,F-33565 Carbon Blanc Cedex,France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,本品已批准使用的Sanofi Winthrop Industrie生产的厄贝沙坦原料药已在原辅包登记平台登记，登记号为Y20200001412，状态为A。现申请厄贝沙坦氢氯噻嗪片（国药准字HJ20140194/国药准字HJ20140195/国药准字HJ20140196/国药准字HJ20140197）与厄贝沙坦原料药登记号Y20200001412进行关联。,2025-09-24,国家药品监督管理局药品审评中心,已备案
Y国备2025002794,中文：拉考沙胺;英文/拉丁文：Lacosamide,Y20200000948,中文名称：Chieron Active Ingredients Private Limited;英文名称：Chieron Active Ingredients Private Limited,"Sy.No.69, Chandrapadiya village, Vinjamur Mandal, SPSR Nellore District-524228, Andhra Pradesh, INDIA.",中文名称：Chieron Active Ingredients Private Limited;英文名称：Chieron Active Ingredients Private Limited,"Sy.No.69, Chandrapadiya village, Vinjamur Mandal, SPSR Nellore District-524228, Andhra Pradesh, INDIA.",广州安信医药有限公司,广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元,"本次备案申请包括以下三项变更：
1.变更原料药申请人名称：由“ Venkata Narayana Active Ingredients Private Ltd”变更为“Chieron Active Ingredients Private Limited”；
2.变更生产企业名称：由“ Venkata Narayana Active Ingredients Private Ltd”变更为“Chieron Active Ingredients Private Limited”；
3.变更注册代理机构广州安信医药有限公司的注册地址：由“广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层614-616单元（自主申报）”变更为“广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元”。",2025-10-24,国家药品监督管理局药品审评中心,已备案
国备2025002463,中文：盐酸厄洛替尼片;英文/拉丁文：Erlotinib Hydrochloride Tablets,国药准字HJ20240114,中文名称：————;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit -VII, Plot Nos. P1 to P9, Phase-III, VSEZ, Duvvada,Visakhapatnam District 530046, Andhra Pradesh, India.",中文名称：————;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit -VII, Plot Nos. P1 to P9, Phase-III, VSEZ, Duvvada,Visakhapatnam District 530046, Andhra Pradesh, India.",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,对本品的质量标准进行描述性变更，将引用的《中国药典》版本号修订为2025年版，同时对溶出度的判定方法明确为判定法1，无实质性变化。,2025-09-26,国家药品监督管理局药品审评中心,已备案
