备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025000324,中文：聚多卡醇注射液;英文/拉丁文：Polidocanol Injection,国药准字HJ20160033,中文名称：/;英文名称：Chemische Fabrik Kreussler & Co. GmbH,"Rheingaustrasse 87-93, D-65203 Wiesbaden",中文名称：/;英文名称：Siegfried Hameln GmbH,"Langes Feld 13, D-31789 Hameln",深圳市康哲生物科技有限公司,深圳市南山区南头街道马家龙社区南山大道3186号莲花广场B栋801,根据国家药监局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》公告（2024年第137号），本品境外持有人指定本品境内责任人为“海南康哲美丽科技有限公司”，相应更新本品说明书：新增【境内责任人】信息，包含企业名称、地址及联系方式。修订境内责任人后的说明书不晚于2025年7月1日执行。,2025-03-04,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025000325,中文：聚多卡醇注射液;英文/拉丁文：Polidocanol Injection,国药准字HJ20160032,中文名称：/;英文名称：Chemische Fabrik Kreussler & Co. GmbH,"Rheingaustrasse 87-93, D-65203 Wiesbaden",中文名称：/;英文名称：Siegfried Hameln GmbH,"Langes Feld 13, D-31789 Hameln",深圳市康哲生物科技有限公司,深圳市南山区南头街道马家龙社区南山大道3186号莲花广场B栋801,根据国家药监局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》公告（2024年137号），本品境外持有人指定本品境内责任人为“海南康哲美丽科技有限公司”，相应更新本品说明书：新增【境内责任人】信息，包含企业名称、地址及联系方式。修订境内责任人后的说明书不晚于2025年7月1日执行。,2025-03-04,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025000330,中文：玻璃酸钠;英文/拉丁文：Sodium Hyaluronate,Y20210000023,中文名称：HTL;英文名称：HTL,"7 rue Alfred Kastler, Z.I. de l'Aumaillerie, 35133 JAVENE-FRANCE",中文名称：HTL;英文名称：HTL,"7 rue Alfred Kastler, Z.I. de l'Aumaillerie, 35133 JAVENE-FRANCE",泰格康利华（北京）咨询服务有限公司,北京市门头沟区石龙经济开发区永安路20号3号楼一层187室,1. 注册代理机构的名称由北京康利华咨询服务有限公司变更为泰格康利华（北京）咨询服务有限公司。2. 注册代理机构的地址变更为：北京市门头沟区石龙经济开发区永安路20号3号楼一层187室。,2025-03-04,国家药品监督管理局药品审评中心,已备案
国备2025000248,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20120044,中文名称：/;英文名称：Grifols Biologicals LLC,"5555 Valley Boulevard, Los Angeles, CA 90032",中文名称：/;英文名称：Grifols Biologicals LLC,"5555 Valley Boulevard, Los Angeles, CA 90032",基立福医药科技（上海）有限公司,上海市静安区南京西路1515号北楼11层1101、1102、1103、1104、1105、1106、1107、1108、1109、1110室 (实际楼层10层),更新说明书，主要包含如下变化：1）按照“国家药监局关于修订人血白蛋白注射剂说明书的公告（2025年第5号）”，更新【不良反应】相关内容。2）更新境内联系人相关信息。,2025-02-22,国家药品监督管理局药品审评中心,已备案
国备2025000496,中文：卡左双多巴缓释片;英文/拉丁文：Carbidopa and Levodopa Sustained-release Tablets,国药准字HJ20160371 国药准字HJ20160372,中文名称：无;英文名称：ORGANON Healthcare GmbH,"Pestalozzistr. 31,80469 Munich, Federal Republic of Germany",中文名称：无;英文名称：Savio Industrial S.r.L.,"Via Emilia 21, 27100 Pavia, Italy",欧加隆（上海）医药科技有限公司,中国（上海）自由贸易试验区东育路255弄4号A栋5层503单元（名义楼层， 实际楼层4层）,"1, 依据进口小包证：国药准字HJ20160372中进口说明书中不良反应更新内容，通知书编号：2024B04626，相应修订本地分包装说明书中不良反应内容和依据进口说明书调整格式。 
2, 依据进口小包证国药准字HJ20160372，大包证国药准字HJ20160371上市许可持有人地址变更备案内容，变更进口分包装说明书中上市许可持有人注册地址为：Pestalozzistr. 31,80469 Munich, Federal Republic of Germany",2025-03-20,国家药品监督管理局药品审评中心,已备案
国备2025001234,中文：亚甲蓝肠溶缓释片;英文/拉丁文：Methylthioninium Chloride Enteric-coated Sustained-release Tablets,国药准字HJ20240037,中文名称：/;英文名称：Bridging Pharma Limited,"3rd Floor,9 St. Clare Street, London,EC3N 1LQ,United Kingdom",中文名称：/;英文名称：Cosmo S.p.A.,"Via C. Colombo, 1, 20045, Lainate, Milan, Italy",深圳市康哲生物科技有限公司,深圳市南山区南头街道马家龙社区南山大道3186号莲花广场B栋801,"1.变更原料药内控标准的分析方法：①元素杂质检测方法由汞分析仪-原子吸收分光光度法（AMA-AAS法）和电感耦合等离子体原子发射光谱法（ICP-AES法），统一变更为电感耦合等离子体质谱法（ICP-MS法），限度保持不变；②微生物限度检测方法由平皿法变更为薄膜过滤法，限度保持不变。经验证，变更后的原料药内控标准的分析方法不影响制剂的质量控制水平。
2.对本品《化药制剂生产工艺信息表》中“生产工艺参数和原料药的内控标准”章节的文字描述进行变更，修订仅涉及文字描述变更，不涉及实质性变更，产品的工艺和质量保持不变。
①“附件2 生产工艺”和“附件4 关键工艺步骤及工艺参数”中完善压片机参数冲头的描述；
②“附件5 原辅料内控标准和分析方法”中原料药内控标准，优化干燥失重和硫酸盐灰分分析方法引用来源的描述。",2025-05-29,国家药品监督管理局药品审评中心,已备案
国备2025000150,中文：托珠单抗注射液;英文/拉丁文：Tocilizumab Injection,国药准字SJ20171026,中文名称：-;英文名称：Roche Pharma (Schweiz) AG,"Grenzacherstrasse 124, 4058 Basel, Switzerland",中文名称：-;英文名称：Chugai Pharma Manufacturing Co. Ltd.,"16-3, Kiyohara Kogyodanchi, Utsunomiya-city, Tochigi, 321-3231, Japan",罗氏（中国）投资有限公司,中国（上海）自由贸易试验区龙东大道1100号4号楼,"本次备案是对“国备2025000085”（备案时间2025-01-22）的“原进口药品注册证号/医药产品注册证号/药品批准文号/登记号”部分内容的更正，药品批准文号由“国药准字SJ20171024”更正为“国药准字SJ20171026”。
下列变更已经在“国备2025000085”（备案时间2025-01-22）中提交并公示：
1. 新增UV/斜率光谱法方法作为原液企业内部放行和稳定性试验中蛋白含量测定的可选替代方法，药品注册标准中蛋白质含量检测方法不变。 2. 原液生产中PHCCF步骤的常规过程控制中，删除钩端螺旋体检测项。 3. 原液生产中PHCCF步骤的常规过程控制中，新增啮齿动物细小病毒实时PCR法作为当前啮齿动物细小病毒的可选替代检测方法。 4. 增加Chugai Ukima场所作为MCB/WCB的贮存场所，并将MCB的制备地址信息由Utsunomiya更正为Ukima. 5.删除药品注册标准中“生产厂”项的相关描述信息。 6.根据上述变更，修订制造和检定规程，修订药品注册标准。",2025-02-06,国家药品监督管理局药品审评中心,已备案
国备2025000149,中文：仑卡奈单抗注射液;英文/拉丁文：Lecanemab Injection,国药准字SJ20240002,中文名称：无;英文名称：Eisai Inc.,"200 Metro Blvd., Nutley, NJ 07110, United States of America",中文名称：无;英文名称：Biogen US Corporation,"900 Davis Drive, Research Triangle Park, NC 27709 United States of America",卫材（中国）药业有限公司,苏州工业园区兴浦路168号,"1. 原液的细菌内毒素检查（药典方法）：由于发现原液中含有微量的β-葡聚糖，可能干扰测定，因此为消除假阳性结果，试剂由LRW（LAL（鲎试剂）、试剂检查用水）变更为β-葡聚糖抑制缓冲液。
2. CD32a（FcγRIIa）结合SPR方法：描述性变更，不涉及方法的实际改变。包括（1）修正少量笔误；（2）分开描述系统适用性标准和供试品标准；（3）将“SST检查时间”的描述细化为“取决于仪器（8K为30s，T200为15s）”；（4）准确表达：在PLA分析中，回归线“最小r2”须≥0.97；（5）关于数据分析和报告，使用更清晰的图片替换“用于计算相对效价的典型PLA线形图”，准确表述“报告各供试品的相对效价%，不保留小数”。（6）将“供试品室温度”由“约5℃”细化为“5~10℃”。
3. 抗原结合ELISA方法：在表“关键方法信息：参比品/供试品制备”的描述中，明确使用“PBS溶液（pH 7.4）”替代原本的“稀释剂”，以避免歧义。不涉及方法的实际改变。",2025-02-06,国家药品监督管理局药品审评中心,经审查，此次备案事项涉及检测试剂实际变更，请以补充申请形式申报。
国备2025000151,中文：托珠单抗注射液;英文/拉丁文：Tocilizumab Injection,国药准字SJ20171025,中文名称：-;英文名称：Roche Pharma (Schweiz) AG,"Grenzacherstrasse 124, 4058 Basel, Switzerland",中文名称：-;英文名称：Chugai Pharma Manufacturing Co. Ltd.,"16-3, Kiyohara Kogyodanchi, Utsunomiya-city, Tochigi, 321-3231, Japan",罗氏（中国）投资有限公司,中国（上海）自由贸易试验区龙东大道1100号4号楼,"本次备案是对“国备2025000084”（备案时间2025-01-22）的“原进口药品注册证号/医药产品注册证号/药品批准文号/登记号”部分内容的更正，药品批准文号由“国药准字SJ20171024”更正为“国药准字SJ20171025”。
下列变更已经在“国备2025000084”（备案时间2025-01-22）中提交并公示：
1. 新增UV/斜率光谱法方法作为原液企业内部放行和稳定性试验中蛋白含量测定的可选替代方法，药品注册标准中蛋白质含量检测方法不变。 2. 原液生产中PHCCF步骤的常规过程控制中，删除钩端螺旋体检测项。 3. 原液生产中PHCCF步骤的常规过程控制中，新增啮齿动物细小病毒实时PCR法作为当前啮齿动物细小病毒的可选替代检测方法。 4. 增加Chugai Ukima场所作为MCB/WCB的贮存场所，并将MCB的制备地址信息由Utsunomiya更正为Ukima. 5.删除药品注册标准中“生产厂”项的相关描述信息。 6.根据上述变更，修订制造和检定规程，修订药品注册标准。",2025-02-06,国家药品监督管理局药品审评中心,已备案
国备2025000148,中文：仑卡奈单抗注射液;英文/拉丁文：Lecanemab Injection,国药准字SJ20240001,中文名称：无;英文名称：Eisai Inc.,"200 Metro Blvd., Nutley, NJ 07110, United States of America",中文名称：无;英文名称：Biogen US Corporation,"900 Davis Drive, Research Triangle Park, NC 27709 United States of America",卫材（中国）药业有限公司,苏州工业园区兴浦路168号,"1. 原液的细菌内毒素检查（药典方法）：由于发现原液中含有微量的β-葡聚糖，可能干扰测定，因此为消除假阳性结果，试剂由LRW（LAL（鲎试剂）、试剂检查用水）变更为β-葡聚糖抑制缓冲液。
2. CD32a（FcγRIIa）结合SPR方法：描述性变更，不涉及方法的实际改变。包括（1）修正少量笔误；（2）分开描述系统适用性标准和供试品标准；（3）将“SST检查时间”的描述细化为“取决于仪器（8K为30s，T200为15s）”；（4）准确表达：在PLA分析中，回归线“最小r2”须≥0.97；（5）关于数据分析和报告，使用更清晰的图片替换“用于计算相对效价的典型PLA线形图”，准确表述“报告各供试品的相对效价%，不保留小数”。（6）将“供试品室温度”由“约5℃”细化为“5~10℃”。
3. 抗原结合ELISA方法：在表“关键方法信息：参比品/供试品制备”的描述中，明确使用“PBS溶液（pH 7.4）”替代原本的“稀释剂”，以避免歧义。不涉及方法的实际改变。",2025-02-06,国家药品监督管理局药品审评中心,经审查，此次备案事项涉及检测试剂实际变更，请以补充申请形式申报。
