备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025001466,中文：复方枸橼酸阿尔维林软胶囊;英文/拉丁文：Compound Alverine Citrate Soft Capsules,国药准字HJ20140964,中文名称：/;英文名称：Laboratoires MAYOLY SPINDLER,"6, Avenue de l' Europe B.P.51 78401 CHATOU CEDEX France",中文名称：/;英文名称：Laboratoires GALENIQUES VERNIN,"20, rue Louis-Charles Vernin 77190 Dammarie-les-Lys France",深圳市康哲生物科技有限公司,深圳市南山区南头街道马家龙社区南山大道3186号莲花广场B栋801,"本品制剂的初级和次级包装厂发生变更，名称由“Laboratoires MAYOLY SPINDLER”变更为“Laboratoires GALENIQUES VERNIN”，地址由“6, Avenue de l' Europe B. P. 51 78401 CHATOU CEDEX France”变更为“20, rue Louis-Charles Vernin 77190 Dammarie-les-Lys France”，并同时修订本品药品说明书中相应内容。",2025-06-18,国家药品监督管理局药品审评中心,已备案
国备2025001704,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20130030,中文名称：————;英文名称：Octapharma Pharmazeutika Produktionsges.m.b.H,"Oberlaaerstraße 235, 1100 Wien, Austria",中文名称：————;英文名称：Octapharma Pharmazeutika Produktionsges.m.b.H,"Oberlaaerstraße 235, 1100 Wien, Austria",四川兴科蓉药业有限责任公司,中国（四川）自由贸易试验区成都市高新区天府大道北段1700号3栋2单元18层1805-1809号,根据境内责任人新的营业执照，将其在说明书上的地址规范为“广州市越秀区东风东路555号粤海集团大厦1101-1105室、1108室”。,2025-07-09,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001518,中文：注射用A型肉毒毒素;英文/拉丁文：Botulinum Toxin Type A for Injection,国药准字SJ20240041,"中文名称：/;英文名称：Revance Therapeutics, Inc.","7555 Gateway Boulevard, Newark, CA 94560, United States of America","中文名称：/;英文名称：Revance Therapeutics, Inc.","7555 Gateway Boulevard, Newark, CA 94560, United States of America",上海复星医药产业发展有限公司,浦东新区康桥镇康士路 25 号 350 室(康桥),1. 压盖和检查：去除瓶盖上印刷的批号。2、调整阴离子交换色谱（AEC）的验收标准。3、调整ELISA检测方法中包被抗体溶液（WCAS）的浓度及系统适用性中阳性对照的平均回收率范围。,2025-06-24,国家药品监督管理局药品审评中心,已备案
国备2025001510,中文：布地奈德福莫特罗吸入气雾剂（I）;英文/拉丁文：Budesonide and Formoterol Fumarate Inhalation Aerosol (I),国药准字HJ20250038,中文名称：/;英文名称：Mylan Pharmaceuticals Inc.,"3711 Collins Ferry Road, Morgantown, WV 26505 United States of America",中文名称：/;英文名称：Kindeva Drug Delivery L.P.,"19901 Nordhoff Street, Northridge, CA 91324 United States of America",晖致医药有限公司,上海市静安区新闸路669号10层（实际楼层第9层）1-2单元及5-9单元,申请更正本品进口注册标准【福莫特罗有关物质I】项下预柱的粒径，由0.2μm更正为2μm。,2025-06-21,国家药品监督管理局药品审评中心,已备案
Y国备2025001507,中文：盐酸利多卡因;英文/拉丁文：Lidocaine Hydrochloride,Y20170000792,中文名称：------;英文名称：SWATI SPENTOSE PVT. LTD.,"114 Marine Chambers, 11, New Marine Lines, Mumbai-400020, INDIA",中文名称：------;英文名称：SWATI SPENTOSE PVT. LTD.,"A-1/2102, 2103 & A-2/2120, PHASE-3, GIDC, VAPI - 396 195, DIST -VALSAD",广州安信医药有限公司,广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元,延长药品有效期备案：基于当前稳定性研究数据，申请将本品有效期从“24个月”延长至“36个月”。,2025-06-21,国家药品监督管理局药品审评中心,已备案
Y国备2025001452,中文：熊去氧胆酸;英文/拉丁文：Ursodeoxycholic Acid,Y20190009295,"中文名称：International Chemical Entity Japan Co., Ltd.;英文名称：International Chemical Entity Japan Co., Ltd.","1-2, Keiseisaku, Joban-Misawamachi, Iwaki, Fukushima, 971-8136, Japan","中文名称：International Chemical Entity Japan Co., Ltd.;英文名称：International Chemical Entity Japan Co., Ltd.","1-2, Keiseisaku, Joban-Misawamachi, Iwaki, Fukushima, 971-8136, Japan",苏州科林利康医药科技股份有限公司,中国（江苏）自由贸易试验区苏州片区苏州工业园区裕新路108号1号楼A栋2楼209室,"标记为“A”原料药生产企业由“International Chemical Entity Japan Co., Ltd., Iwaki Plant”变更为“International Chemical Entity Japan Co., Ltd.” (仅企业名称发生变更，非实质性变更)",2025-06-18,国家药品监督管理局药品审评中心,经审查，本次备案事项涉及登记人信息变更，取消本次备案事项。
国备2025001465,中文：依诺肝素钠注射液;英文/拉丁文：Enoxaparin Sodium Injection,国药准字HJ20170272,中文名称：无;英文名称：SANOFI WINTHROP INDUSTRIE,"82 AVENUE RASPAIL, 94250 GENTILLY, FRANCE",中文名称：无;英文名称：SANOFI WINTHROP INDUSTRIE,180 RUE JEAN JAURES 94700 MAISONS-ALFORT FRANCE,赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,"1. 为依诺肝素钠原料药增加一个替代检测场所：Sanofi Winthrop Industrie，1051 Boulevard Industriel, 76580 Le Trait, France，在特定情况下受托进行原料药的放行检测和稳定性检测（13C NMR除外）。 
2. 增加USP <209>作为原料药分子量分布（D）测定的替代方法。
3. 在原料药3.2.S.7章节增加了微生物检测结果和游离硫酸盐的分析方法及其验证数据。",2025-06-18,国家药品监督管理局药品审评中心,已备案
国备2025001509,中文：布地奈德福莫特罗吸入气雾剂（II）;英文/拉丁文：Budesonide and Formoterol Fumarate Inhalation Aerosol (II),国药准字HJ20250037,中文名称：/;英文名称：Mylan Pharmaceuticals Inc.,"3711 Collins Ferry Road, Morgantown, WV 26505 United States of America",中文名称：/;英文名称：Kindeva Drug Delivery L.P.,"19901 Nordhoff Street, Northridge, CA 91324 United States of America",晖致医药有限公司,上海市静安区新闸路669号10层（实际楼层第9层）1-2单元及5-9单元,申请更正本品进口注册标准【福莫特罗有关物质I】项下预柱的粒径，由0.2μm更正为2μm。,2025-06-21,国家药品监督管理局药品审评中心,已备案
国备2025001433,中文：盐酸曲恩汀胶囊;英文/拉丁文：Trientine Hydrochloride Capsules,国药准字HJ20240064,中文名称：无;英文名称：MSN Laboratories Private Limited,"Plot No. C-24, Industrial Estate, Sanath Nagar, Hyderabad, Telangana 500018 INDIA",中文名称：无;英文名称：MSN Laboratories Private Limited,"Formulations Division, Unit-Ⅱ, Survey No.1277 & 1319 to 1324, Nandigama (Village & Mandal), Rangareddy District, Telangana 509228 INDIA.",珠海津之敦医药科技有限公司,珠海市高新区唐家湾镇港湾大道科技一路10号副楼四层A1区,"根据药品注册证书及附件，设计了上市销售用包装标签和说明书，修订如下：
1.在箱签和瓶签上注明了批准文号，增加了商标、企业标志；
2.箱签进行了勘误，即“成分”修正为“成份”；
3.箱签增加了“仿制药一致性评价”标识；
4.箱签增加了药品上市许可持有人、生产企业和境内联系人信息；
5.优化了标签的排版；
6.说明书中增加了商标、核准日期、执行标准和批准文号。
除此之外，不涉及内容的变更。",2025-06-14,国家药品监督管理局药品审评中心,已备案
国备2025001708,中文：注射用双羟萘酸曲普瑞林;英文/拉丁文：Triptorelin Pamoate for injection,国药准字HJ20130842,中文名称：无;英文名称：IPSEN PHARMA,"65, Quai Georges Gorse-92100 BOULOGNE-BILLANCOURT-France",中文名称：无;英文名称：IPSEN PHARMA BIOTECH,"Parc d'activités du Plateau de Signes, Chemin Départemental n°402-83870 SIGNES-FRANCE",益普生（天津）医药商贸有限公司,天津市和平区小白楼街大连道1号宝融大厦2号楼312室,申请增加本品的包装材料胶塞供应商,2025-07-10,国家药品监督管理局药品审评中心,已备案
