备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025000431,中文：羧基麦芽糖铁注射液;英文/拉丁文：Ferric Carboxymaltose Injection,国药准字HJ20220091,中文名称：/;英文名称：Vifor (International) Inc.,"Rechenstrasse 37, 9014 St. Gallen, Switzerland",中文名称：/;英文名称：IDT Biologika GmbH,"Am Pharmapark, 06861 Dessau-Rosslau, Germany",北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,增加羧基麦芽糖铁注射液（规格：按Fe计 10mL:500mg）放行质量标准参数：粒径分布、游离（碳水化合物）配体、铁与结合配体的比值。,2025-03-12,国家药品监督管理局药品审评中心,已备案
国备2025000430,中文：羧基麦芽糖铁注射液;英文/拉丁文：Ferric Carboxymaltose Injection,国药准字HJ20220090,中文名称：/;英文名称：Vifor (International) Inc.,"Rechenstrasse 37, 9014 St. Gallen, Switzerland",中文名称：/;英文名称：IDT Biologika GmbH,"Am Pharmapark, 06861 Dessau-Rosslau, Germany",北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,增加羧基麦芽糖铁注射液（规格：按Fe计 2mL:100mg）放行质量标准参数：粒径分布、游离（碳水化合物）配体、铁与结合配体的比值,2025-03-12,国家药品监督管理局药品审评中心,已备案
国备2025000062,中文：他克莫司注射液;英文/拉丁文：Tacrolimus Injection,国药准字HJ20150182,中文名称：无;英文名称：Astellas Pharma Co. Ltd.,"Damastown Road, Damastown Industrial Park, Mulhuddart, Dublin 15, Ireland",中文名称：无;英文名称：Astellas Ireland Co. Limited,"Killorglin, Co. Kerry, V93 FC86, Ireland",安斯泰来（中国）投资有限公司,北京市朝阳区建国门外大街8号楼27层2302单元27010室,申请增加他克莫司注射液商业批灌装批量，由15L溶液灌装放大至30L溶液灌装，生产工艺及时间不变。,2025-01-17,国家药品监督管理局药品审评中心,已备案
国备2025000063,中文：他克莫司注射液;英文/拉丁文：Tacrolimus Injection,国药准字HJ20150182,中文名称：无;英文名称：Astellas Pharma Co. Ltd.,"Damastown Road, Damastown Industrial Park, Mulhuddart, Dublin 15, Ireland",中文名称：无;英文名称：Astellas Ireland Co. Limited,"Killorglin, Co. Kerry, V93 FC86, Ireland",安斯泰来（中国）投资有限公司,北京市朝阳区建国门外大街8号楼27层2302单元27010室,申请增加他克莫司注射液商业批灌装批量，由15L溶液灌装放大至30L溶液灌装，生产工艺及时间不变。,2025-01-17,国家药品监督管理局药品审评中心,已备案
Y国备2025000049,中文：马来酸氟伏沙明;英文/拉丁文：Fluvoxamine Maleate,Y20200001243,中文名称：无;英文名称：Cohance Lifesciences Limited,"API Unit-III, Plot No. 3102/B, GIDC Estate, Ankleshwar-393002, Dist: Bharuch, Gujarat, India",中文名称：无;英文名称：Cohance Lifesciences Limited,"API Unit-III, Plot No. 3102/B, GIDC Estate, Ankleshwar-393002, Dist: Bharuch, Gujarat, India",上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,马来酸氟伏沙明原料药（登记号：Y20200001243）境外生产企业名称由：“ZCL Chemicals Limited”变更为“Cohance Lifesciences Limited”，实际生产地址不变。,2025-01-16,国家药品监督管理局药品审评中心,已备案
Y国备2025000037,中文：塞来昔布;英文/拉丁文：Celecoxib,Y20200001454,中文名称：/;英文名称：Pfizer Asia Manufacturing Pte Ltd,31 Tuas South Avenue 6 Singapore 637578,中文名称：/;英文名称：Pfizer Asia Manufacturing Pte Ltd,31 Tuas South Avenue 6 Singapore 637578,晖致制药（大连）有限公司,辽宁省大连经济技术开发区大庆路22号,增加生产线Train 3，与生产厂Pfizer Asia Manufacturing Pte Ltd现行实际生产操作保持一致。,2025-01-11,国家药品监督管理局药品审评中心,已备案
国备2025000034,中文：10%脂肪乳（OO）/5.5%氨基酸（15）/葡萄糖（20%）注射液;英文/拉丁文：10% Fat Emulsion(OO)/5.5% Amino Acids(15)/Glucose(20%) Injection,国药准字HJ20202000,中文名称：-;英文名称：BAXTER S.A.,"Bd. René Branquart 80, 7860 Lessines Belgium",中文名称：-;英文名称：BAXTER S.A.,"Bd. René Branquart 80, 7860 Lessines Belgium",百特医疗仪器设备（上海）有限公司,中国（上海）自由贸易试验区英伦路38号六层619室,变更境外生产药品的注册代理机构，由目前的广州百特侨光医疗用品有限公司变更为百特医疗仪器设备（上海）有限公司。,2025-01-11,国家药品监督管理局药品审评中心,已备案
国备2025001402,中文：环硅酸锆钠散;英文/拉丁文：Sodium Zirconium Cyclosilicate Powder,国药准字HJ20190072,中文名称：/;英文名称：AstraZeneca AB,"SE-151 85 Södertälje, Sweden","中文名称：/;英文名称：AndersonBrecon, Inc.","4545 Assembly Drive, Rockford, Illinois, 61109, USA",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，申请变更本品最大生产批量，并对《化药制剂生产工艺信息表》进行相应更新。,2025-06-12,国家药品监督管理局药品审评中心,已备案
国备2025001283,中文：德拉马尼片;英文/拉丁文：Delamanid Tablets,国药准字HJ20180004,"中文名称：无;英文名称：Otsuka Pharmaceutical Co.,Ltd.","2-9,Kanda-Tsukasamachi,Chiyoda-ku,Tokyo,Japan","中文名称：无;英文名称：Otsuka Pharmaceutical Co.,Ltd.Tokushima Itano Factory","13 Minami,Shishitoki,Matsutani,Itano-cho,Itano-gun,Tokushima,779-0195,Japan",浙江大冢制药有限公司,浙江省杭州市临安区锦南街道上卦畈1号,"申请进口药品在境内分包装，即浙江大冢制药有限公司从Otsuka Pharmaceutical Co., Ltd. 进口德拉马尼片的大包装规格产品，并在国内进行内包装和外包装。分包装规格为每盒60片。",2025-06-05,国家药品监督管理局药品审评中心,已备案
国备2025002636,中文：泮托拉唑钠肠溶片;英文/拉丁文：Pantoprazole Sodium Enteric-Coated Tablets,国药准字HJ20160486,中文名称：无;英文名称：Takeda GmbH,"Byk-Gulden-Strasse 2, D-78467 Konstanz, Germany",中文名称：无;英文名称：Takeda GmbH Production site Oranienburg,"Lehnitzstr. 70-98, 16515 Oranienburg, Germany",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,申请增加泮托拉唑钠肠溶片的大包装规格，100000片/桶，以供天津武田药品有限公司进行本品种的分包装使用。,2025-10-11,国家药品监督管理局药品审评中心,已备案
