备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025000857,中文：注射用恩美曲妥珠单抗;英文/拉丁文：Trastuzumab Emtansine for Injection,国药准字SJ20200002,中文名称：/;英文名称：Roche Pharma（Schweiz) AG,"Grenzacherstrasse 124, 4058 Basel, Switzerland",中文名称：/;英文名称：F.Hoffmann-La Roche Ltd.,Wurmisweg CH-4303 Kaiseraugst Switzerland,罗氏（中国）投资有限公司,中国（上海）自由贸易试验区龙东大道1100号4号楼,MAH计划采用基于 Growth Direct 技术的自动菌落计数系统（称为自动菌落计数器），以替代 Roche Singapore Technical Operations（RSTO）生产的原液中间体曲妥珠单抗在 IPC 和放行检测中使用的当前目视读数方法。该变更不适用于新加坡 Lonza的原液中间体生产工厂。,2025-04-22,国家药品监督管理局药品审评中心,已备案
国备2025000858,中文：注射用恩美曲妥珠单抗;英文/拉丁文：Trastuzumab Emtansine for Injection,国药准字SJ20200003,中文名称：/;英文名称：Roche Pharma（Schweiz) AG,"Grenzacherstrasse 124, 4058 Basel, Switzerland",中文名称：/;英文名称：F.Hoffmann-La Roche Ltd.,Wurmisweg CH-4303 Kaiseraugst Switzerland,罗氏（中国）投资有限公司,中国（上海）自由贸易试验区龙东大道1100号4号楼,MAH计划采用基于 Growth Direct 技术的自动菌落计数系统（称为自动菌落计数器），以替代 Roche Singapore Technical Operations（RSTO）生产的原液中间体曲妥珠单抗在 IPC 和放行检测中使用的当前目视读数方法。该变更不适用于新加坡 Lonza的原液中间体生产工厂。,2025-04-22,国家药品监督管理局药品审评中心,已备案
国备2025000842,中文：奥氮平口崩片;英文/拉丁文：Olanzapine Orally Disintegrating Tablets,国药准字HJ20160535 国药准字HJ20160536,中文名称：CHEPLAPHARM Registration GmbH;英文名称：CHEPLAPHARM Registration GmbH,"Weiler Straße 5e, 79540 Lörrach, Germany",中文名称：Catalent UK Swindon Zydis Ltd;英文名称：Catalent UK Swindon Zydis Ltd,"Frankland Road, Blagrove, Swindon, Wiltshire SN5 8RU, United Kingdom ",海南希恩斯医药有限公司,海南省澄迈县老城镇高新技术产业示范区海南生态软件园A20号楼一层,申请将再普乐奥氮平口崩片20mg境内注册代理机构由原先海南博生元医药有限公司变更为海南希恩斯医药有限公司。,2025-04-19,国家药品监督管理局药品审评中心,已备案
国备2025000840,中文：奥氮平口崩片;英文/拉丁文：Olanzapine Orally Disintegrating Tablets,国药准字HJ20160533 国药准字HJ20160534,中文名称：CHEPLAPHARM Registration GmbH;英文名称：CHEPLAPHARM Registration GmbH,"Weiler Straße 5e, 79540 Lörrach, Germany",中文名称：Catalent UK Swindon Zydis Ltd;英文名称：Catalent UK Swindon Zydis Ltd,"Frankland Road, Blagrove, Swindon, Wiltshire SN5 8RU, United Kingdom ",海南希恩斯医药有限公司,海南省澄迈县老城镇高新技术产业示范区海南生态软件园A20号楼一层,申请将再普乐奥氮平口崩片15mg境内注册代理机构由原先海南博生元医药有限公司变更为海南希恩斯医药有限公司。,2025-04-19,国家药品监督管理局药品审评中心,已备案
国备2025000839,中文：奥氮平口崩片;英文/拉丁文：Olanzapine Orally Disintegrating Tablets,国药准字HJ20160531 国药准字HJ20160532,中文名称：CHEPLAPHARM Registration GmbH;英文名称：CHEPLAPHARM Registration GmbH,"Weiler Straße 5e, 79540 Lörrach, Germany",中文名称：Catalent UK Swindon Zydis Ltd;英文名称：Catalent UK Swindon Zydis Ltd,"Frankland Road, Blagrove, Swindon, Wiltshire SN5 8RU, United Kingdom ",海南希恩斯医药有限公司,海南省澄迈县老城镇高新技术产业示范区海南生态软件园A20号楼一层,申请将再普乐奥氮平口崩片10mg境内注册代理机构由原先海南博生元医药有限公司变更为海南希恩斯医药有限公司。,2025-04-19,国家药品监督管理局药品审评中心,已备案
国备2025000838,中文：奥氮平口崩片;英文/拉丁文：Olanzapine Orally Disintegrating Tablets,国药准字HJ20160529 国药准字HJ20160530,中文名称：CHEPLAPHARM Registration GmbH;英文名称：CHEPLAPHARM Registration GmbH,"Weiler Straße 5e, 79540 Lörrach, Germany",中文名称：Catalent UK Swindon Zydis Ltd;英文名称：Catalent UK Swindon Zydis Ltd,"Frankland Road, Blagrove, Swindon, Wiltshire SN5 8RU, United Kingdom ",海南希恩斯医药有限公司,海南省澄迈县老城镇高新技术产业示范区海南生态软件园A20号楼一层,申请将再普乐奥氮平口崩片5mg境内注册代理机构由原先海南博生元医药有限公司变更为海南希恩斯医药有限公司。,2025-04-19,国家药品监督管理局药品审评中心,已备案
国备2025002959,中文：枸橼酸伊沙佐米胶囊;英文/拉丁文：Ixazomib Citrate Capsules,国药准字HJ20180012,中文名称：无;英文名称：Takeda Pharma A/S,"Delta Park 45, 2665 Vallensbaek Strand, Denmark",中文名称：无;英文名称：Haupt Pharma Amareg GmbH,"Donaustaufer Strasse 378, Regensburg, Bayern 93055, Germany",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,"1. 枸橼酸伊沙佐米胶囊（2.3mg）次级包装厂以及枸橼酸伊沙佐米胶囊（3mg和4mg）生产厂、初级包装厂、次级包装厂均为Takeda Ireland Ltd.。申请Takeda Ireland Ltd的地址名称由 Grange Castle Business Park, Dublin 22, D22 XR57, Ireland变更为：Grange Castle Business Park, Nangor Road, Dublin 22, D22 XR57, Ireland。本变更仅为地址名称的变更，实际地址未发生变化。
2. 延长枸橼酸伊沙佐米胶囊（2.3mg，3mg和4mg）所用原料药枸橼酸伊沙佐米的有效期至60个月。
3. 在枸橼酸伊沙佐米胶囊（2.3mg，3mg和4mg）现行说明书中，添加包装厂信息。",2025-11-18,国家药品监督管理局药品审评中心,已备案
国备2025000931,中文：注射用双羟萘酸曲普瑞林;英文/拉丁文：Triptorelin Pamoate for Injection,国药准字HJ20230075,中文名称：IPSEN PHARMA ;英文名称：IPSEN PHARMA,65 Quai Georges Gorse - 92100 BOULOGNE BILLANCOURT - France,中文名称：Debiopharm Research & Manufacturing SA;英文名称：Debiopharm Research & Manufacturing SA,Rue du Levant 146- 1920 Martigny- Switzerland,益普生（天津）医药商贸有限公司,天津市和平区小白楼街大连道1号宝融大厦2号楼312室,辅料丙交酯乙交酯共聚物（8515）的生产厂地址变更。,2025-05-07,国家药品监督管理局药品审评中心,已备案
国备2025000837,中文：奥氮平片;英文/拉丁文：Olanzapine Tablets,国药准字HJ20160494 国药准字HJ20160495,中文名称：CHEPLAPHARM Registration GmbH;英文名称：CHEPLAPHARM Registration GmbH,"Weiler Straße 5e, 79540 Lörrach, Germany","中文名称：Lilly del Caribe, Inc.;英文名称：Lilly del Caribe, Inc.","12.6 KM 65th Infantry Road (PR01), Carolina, Puerto Rico (PR) 00985",海南希恩斯医药有限公司,海南省澄迈县老城镇高新技术产业示范区海南生态软件园A20号楼一层,申请将再普乐奥氮平片10mg境内注册代理机构由原先海南博生元医药有限公司变更为海南希恩斯医药有限公司。,2025-04-19,国家药品监督管理局药品审评中心,已备案
国备2025000811,中文：丙硫氧嘧啶片;英文/拉丁文：Propylthiouracil Tablets,国药准字HJ20150035,中文名称：德国海默尼制药有限公司;英文名称：Hemony Pharmaceutical Germany GmbH,"Plan 5,20095 Hamburg Germany",中文名称：-;英文名称：Lomapharm GmbH,"Langes Feld 5,31860 Emmerthal Germany",重庆海默尼制药有限公司,重庆市北碚区方正大道16号,丙硫氧嘧啶片（国药准字HJ20150035）申请大包装，包装规格为“10kg/桶”,2025-04-18,国家药品监督管理局药品审评中心,已备案
